cust,date,tpv,cnt
1385053541078683778,28-06-2014,33.8,3
2267940087544452431,19-09-2015,8.0,1
1291931749378701229,23-03-2015,0.0,0
1718075887439791789,02-11-2014,19.5,1
1603357579354091019,10-08-2013,25.7,3
1760210115372346670,17-03-2014,30.0,1
1668031972358477704,18-08-2013,3.5,1
1293871320953983986,22-05-2015,6.9,1
1849022047135189777,09-08-2014,10.0,1
1962211823629567020,23-07-2013,7.6,1
1612855244638768672,29-09-2013,0.0,0
1619359613320858851,23-09-2014,41.0,1
1378340363175524057,10-11-2013,65.0,1
1366348513660916058,14-08-2015,20.0,1
1679850672099339467,09-09-2013,5.0,1
2202352598398122615,05-04-2015,14.9,2
1158841492470459150,13-07-2013,24.9,1
1394672452376078933,21-04-2014,30.0,1
1753842186993855371,21-02-2014,20.0,1
2055837647742355709,21-07-2015,28.8,1
1240396061434608677,11-02-2015,25.0,1
1962985984438865911,20-12-2014,2.7,1
1492859906333306468,05-09-2015,30.1,1
1955875179437848785,07-12-2013,10.0,1
2291196405258821211,24-06-2015,66.9,5
1479792833194266296,02-11-2014,45.0,1
1364678563492772828,13-07-2013,0.0,0
1988700625499906233,22-02-2015,14.6,2
1758675137623118904,20-06-2014,16.9,1
2083025604096394504,14-10-2013,3.1,1
2201175242835297333,26-12-2014,6.0,1
1721969454694253855,20-11-2014,2.5,1
1783016927698993024,26-09-2013,10.3,1
1958754473076048222,05-02-2014,50.5,2
2270490863202706980,26-08-2015,29.7,4
1674201346782794303,18-02-2015,8.0,1
1874238083468497252,07-06-2014,8.0,1
1460433015439669550,11-06-2015,22.9,1
1378610136443483380,01-07-2013,0.0,0
1718075887439791789,03-10-2015,123.0,1
2244444307653413439,18-09-2014,39.8,2
1281896413091566015,09-04-2015,62.0,2
2252137579451135922,13-10-2013,141.9,4
1976891183586216942,15-07-2013,2.6,1
1306253727778048838,06-01-2014,30.0,1
2106358484789325623,30-07-2013,50.0,1
1754247995051557656,26-09-2015,12.0,2
1738510290283328273,05-01-2014,5.4,1
1608164315289064997,11-02-2014,3.0,1
1718075887439791789,06-10-2014,10.8,1
1886424693085712652,03-03-2014,100.5,1
1548470290533160407,19-10-2013,45.7,7
1992996418701957736,17-01-2014,118.9,1
1240833886089397686,18-09-2015,709.4,2
1381094732878940353,30-05-2015,5.0,1
1984283840036738702,16-10-2014,36.8,1
1234280093417901337,19-12-2014,22.0,1
1767999772176891133,31-01-2015,100.0,1
2038524075379952576,04-03-2014,30.0,1
1348755861043550057,05-08-2013,51.0,1
2089786653118480687,11-07-2015,10.0,1
1430622787546385443,19-07-2013,103.0,1
2231093465929756811,13-11-2013,8.7,1
1934724733851730390,09-08-2014,19.1,1
1219907739220633242,22-09-2015,40.0,1
1979219604365670013,28-06-2014,26.5,3
1533604508246472623,08-04-2015,8.0,1
2158517231464823868,25-11-2014,69.9,2
1887346503415728648,16-12-2013,25.0,1
1658742893529468969,20-07-2014,0.0,0
1529114919662122971,28-10-2013,9.7,1
1441724521785220517,23-11-2013,6.5,2
1441724521785220517,12-03-2014,14.0,1
1577453487959600046,25-12-2013,2.0,1
2198371017699676146,03-05-2014,11.0,1
1430051833237445876,15-05-2015,60.0,1
2137811882821897365,15-04-2014,66.1,1
1539125327771982097,31-12-2013,25.0,1
1846761661311163991,30-09-2013,122.6,1
2288562092546990707,21-11-2013,53.4,1
2140940321320846152,18-10-2013,40.6,1
1386375999571650728,09-10-2013,44.4,1
1818906694432456454,27-06-2014,0.0,0
1535969505421299837,12-01-2014,1119.9,2
1563552467193845952,27-12-2014,21.5,1
1299712226607469831,19-03-2015,9.0,1
1547426405608946719,01-09-2015,94.0,2
2272693028406876499,08-08-2014,21.5,1
2259979085144048940,07-05-2015,103.0,1
1694828888912581081,27-05-2014,20.0,1
1933642157440435967,07-02-2014,49.8,1
1840580481447527884,28-12-2013,15.0,1
1461409477909651892,26-07-2013,0.0,0
1545923198925083441,06-06-2015,10.0,1
1927174403388170694,09-09-2015,26.0,1
1520531729425085130,28-07-2015,34.2,2
2147905218802053418,20-07-2013,3.8,9
1306165756752709021,03-10-2013,17.0,1
1863485753144115792,05-11-2014,8.8,1
2222730745796608006,30-07-2013,29.9,1
1829432430495667893,14-05-2015,138.8,1
1558430000999111777,05-09-2014,33.0,1
1610909787344313233,18-02-2014,8.0,1
2212394264406597752,17-03-2014,25.0,1
1605438611410988338,28-02-2014,20.0,1
1306444419708945817,15-07-2013,20.0,1
1962211823629567020,18-09-2015,70.0,1
2127406820998794510,14-08-2014,292.5,1
2169973196389727574,24-02-2015,36.0,2
1177863084801509333,18-12-2013,6.2,1
1251156460980314500,27-11-2014,4.0,1
1185498619230777837,20-04-2014,13.5,1
1660420608478869237,15-04-2015,55.8,4
1579054478165808707,01-11-2014,26.6,3
1996846150599721833,19-09-2013,4.9,1
1376242581245636739,29-11-2014,10.6,1
1979170834887607315,21-06-2015,20.0,1
1640847452888906817,04-07-2015,159.0,3
2075012583844026583,05-11-2014,7.0,1
1312705068862944254,23-07-2013,16.0,1
1709090686060674802,03-12-2014,6.6,1
1460847780258463503,13-11-2013,5.0,1
1340883374786937703,05-08-2015,28.5,1
1508654867818076457,13-10-2013,4.5,5
1415172040320607276,12-06-2014,45.8,1
1212493249774415300,15-07-2014,0.0,0
1545923198925083441,29-06-2015,41.0,1
1215252770595698490,18-02-2015,22.0,2
1251402186157937624,21-07-2013,98.5,1
1704523665540122786,20-05-2015,2.0,2
1825002081004005963,24-08-2015,82.8,1
1593566655643985912,30-07-2013,15.0,1
1729623577626366248,31-07-2013,0.0,0
1336222582155242801,01-08-2013,19.0,1
1697099391927540824,09-09-2013,8.0,1
1767556109835835990,05-02-2014,54.3,3
1375478769887985105,12-01-2015,10.0,1
2301882840943571690,12-02-2014,64.8,1
2211874085591252557,07-09-2015,7.0,1
1362616300588619561,29-07-2013,395.0,2
1314763623316610627,15-12-2014,44.9,1
1866060926660838814,07-01-2015,20.0,1
1660420608478869237,13-04-2014,32.0,1
2166730680901683958,01-12-2013,0.0,0
1462118830441958790,07-12-2013,100.0,1
2081196917185172102,13-11-2014,20.0,3
1468968086983574714,19-11-2013,36.0,5
1570393481774844877,09-05-2015,142.0,1
1511346592425184536,09-02-2015,35.0,1
2244444307653413439,23-11-2014,59.0,1
1285337221329355188,22-10-2013,77.9,2
1810167122468293112,19-08-2015,14.4,1
1443939465164979505,17-11-2014,0.0,0
2170135699977789002,09-04-2015,0.0,0
1201549011448924115,24-03-2014,53.0,1
1557167214929480039,23-09-2013,13.0,1
1274438772969200575,01-08-2013,52.0,1
1878258960709180040,14-07-2013,99.0,1
2106679255189355924,29-08-2013,19.0,1
1370999829116520896,17-03-2014,351.2,1
1718075887439791789,30-08-2015,443.5,1
1218681204227835225,04-12-2014,77.2,6
1840353291274087510,01-11-2013,15.0,1
1656289082610536160,30-05-2014,12.4,1
1934724733851730390,14-03-2014,20.0,1
1164845777460116513,27-10-2014,17.7,2
2128417348443969967,12-11-2013,27.0,1
1929128843886511093,23-07-2013,26.5,1
2296454901291393996,04-10-2014,31.2,1
2170793145938872136,23-07-2013,42.9,1
1736442754569695317,29-07-2013,49.9,1
1628895046367670724,29-06-2015,153.8,1
2125361737417229038,10-05-2015,0.0,0
1656350335474068898,20-10-2013,65.0,1
1939890922185290044,26-07-2015,16.0,1
2225128713976525436,06-08-2013,-62.7,-1
1470297071724408216,02-12-2013,23.2,1
1446310205080397219,01-06-2015,638.9,5
1769362758138020467,15-07-2015,43.7,1
1609269422344471390,12-07-2013,63.2,2
1390692648848934633,30-07-2014,30.0,1
1336265134418197142,14-03-2015,438.0,1
1994624923897542028,10-05-2014,72.0,2
1529114919662122971,28-04-2014,23.2,1
2168084932409342646,23-01-2015,22.4,2
1845396916098501903,10-09-2015,25.0,1
1254982538453870464,08-09-2015,0.0,0
1580962907870543225,28-12-2014,80.4,1
1933945120957049918,12-03-2015,543.0,1
1758724533845016563,18-07-2013,43.4,1
1381094732878940353,12-12-2013,100.0,1
1753534578890947635,28-01-2015,27.5,1
1866060926660838814,07-07-2015,140.0,1
2140157994456699012,04-11-2013,32.9,1
1881979372526350592,26-08-2014,100.0,1
2274110308773162509,28-08-2013,9.0,1
1666937814801899169,24-01-2015,182.0,2
1758967069607024818,12-12-2014,21.0,1
1945606605183540568,27-07-2013,8.0,1
1436835734545053290,20-11-2013,51.0,1
1198245763463062841,26-07-2014,18.6,2
2164630411494144299,24-04-2015,1.0,1
1867049068433686175,08-02-2015,62.5,1
2067378990597751510,12-07-2013,8.9,2
1411206630425008657,10-07-2014,180.9,1
1252763554007551699,11-09-2015,7.8,1
1934724733851730390,14-09-2015,9.0,1
1558904143345768590,25-03-2015,-264.1,-1
2184145596334801978,21-08-2013,54.0,2
1648660207968474599,24-02-2015,18.4,2
1740392135570173861,27-08-2014,10.0,1
1228328177576975453,07-12-2014,66.0,3
1580694718409981657,05-05-2015,24.6,2
1880962905046347722,07-06-2014,30.0,1
1454192678820370028,23-02-2014,37.0,1
1265331771372099398,18-09-2013,2.0,1
1548470290533160407,22-09-2013,31.6,3
1598368087937915078,30-08-2014,75.0,1
1375817001538209982,07-07-2013,2.5,1
1520531729425085130,28-08-2015,7.1,1
1818418986930380973,20-07-2015,145.0,1
2200355046782800960,02-12-2014,125.0,1
1594712836870710392,19-07-2013,198.0,1
1704523665540122786,06-09-2014,30.4,2
1999106015395674419,10-10-2014,5.0,1
2132977264822720868,10-04-2014,12.0,1
1454192678820370028,12-12-2013,32.9,1
1612355607709415323,01-12-2013,10.0,1
1153869719014782686,06-12-2014,19.5,1
1380951866330408342,28-07-2015,0.0,0
1198245763463062841,24-05-2015,0.0,0
1503229579197462511,24-09-2014,2.9,1
1934724733851730390,27-05-2015,29.6,1
2214658672616489920,10-09-2015,75.0,1
2179263296037196132,15-10-2013,6.2,1
1330049519186623865,13-01-2014,10.0,1
1727480480254943529,10-06-2015,22.7,1
1763079277323112573,30-03-2014,71.9,2
1974846085508151380,30-08-2013,70.0,1
1455866859995707870,20-09-2014,21.6,1
1728207915371595752,08-08-2015,10.0,1
1201705065103384286,13-01-2015,33.1,1
2062956545498728831,04-05-2014,5.0,1
1825002081004005963,24-02-2015,187.3,2
1265823221678062590,11-07-2013,91.7,1
1880962905046347722,07-07-2015,30.0,1
1853254369828862404,17-08-2014,238.9,1
1897153854589703704,27-02-2015,57.4,1
2186630266428965197,01-07-2013,0.0,0
2288562092546990707,22-01-2014,-136.8,-1
1625312869938383573,29-08-2014,6.0,1
2214397750900923421,09-07-2013,9.0,1
1875668426185042526,22-10-2013,3.5,1
1618668137808838084,15-08-2013,525.0,1
2253077460573839513,22-07-2013,91.8,1
1548236594377251518,24-08-2013,20.8,1
2071639680903374252,13-07-2013,22.0,1
1919449692175655384,13-07-2015,25.1,1
2248092901694323408,16-04-2014,4.9,1
1226099888848495245,06-06-2014,28.9,1
1656149859736021896,19-08-2013,75.6,3
1234280093417901337,07-07-2014,2.5,1
1691131761176157669,04-12-2013,4.0,1
1871345769800116759,19-08-2014,14.0,1
2130166647331000195,14-10-2014,36.4,2
1371225242477872838,08-10-2014,162.6,1
1254274862786788442,03-08-2013,110.7,4
1845054844043154893,11-11-2014,43.5,1
2021242908328859622,28-07-2014,55.0,1
1520016324086613117,06-12-2014,107.6,1
2267940087544452431,30-04-2014,1400.0,1
1936017986296740869,04-05-2015,9.7,1
1441724521785220517,20-09-2014,8.0,1
1183579648957554153,21-03-2014,900.0,1
2216416277219034176,03-11-2014,10.0,1
1569249810488949706,27-01-2014,10.0,1
1776888317948669657,18-11-2013,36.9,1
1750105900389446791,22-07-2014,91.5,1
1626942821323184334,02-06-2014,32.8,1
2159453242372412065,21-12-2014,8.0,1
1969963726456835917,10-07-2013,149.6,1
1374887360016480872,26-07-2013,100.0,1
1706522461760876746,12-02-2014,30.1,1
1899516403232970267,04-12-2013,140.5,2
2019665199857769476,01-07-2014,30.3,1
1406261578956119097,13-07-2013,2.5,1
1813972633352404562,25-04-2014,10.0,1
1767353786021905992,24-12-2013,8.9,1
2015441343115605631,23-09-2014,0.0,0
1824727059016944812,12-02-2014,76.0,1
2092544538267692944,26-11-2013,27.0,1
1820983953262398505,21-05-2015,53.4,1
2094439274997283543,12-03-2015,83.7,1
1411206630425008657,11-10-2014,0.0,0
1413444483667791160,13-10-2014,8.0,1
1867002670813705092,17-10-2014,-21.8,0
2218667537628303613,29-07-2013,323.3,1
1390244608993479683,08-04-2015,9.5,1
1169056211771583312,25-03-2014,45.4,5
1592943684659288992,21-10-2013,1.9,1
1460655321468570374,30-06-2014,37.9,3
1377046944013979698,01-01-2015,27.4,1
1377046944013979698,11-11-2014,28.8,1
2267940087544452431,19-07-2014,8.0,1
2276257112298726557,17-02-2014,30.0,1
1662681746161612617,03-12-2013,15.0,2
1505877206017952319,21-11-2014,12.0,1
1702399695971813757,24-07-2013,-800.0,0
2170617779950348162,25-08-2014,25.0,1
2046759401710504633,18-04-2014,36.1,2
1293441286297754151,24-08-2013,0.0,0
1378148604330392024,16-08-2015,10.0,1
1451497464647126502,03-07-2013,22.6,1
1878258960709180040,18-06-2014,92.1,1
1413372219233804036,28-02-2014,73.0,1
2139207925189197321,30-09-2015,14.3,1
1388823848351792636,02-09-2013,19.0,1
1814393415231932656,16-11-2014,53.5,1
1387071991441742978,05-08-2014,179.9,1
1714221316063194978,08-07-2014,-51.9,-1
1660420608478869237,30-09-2014,36.0,1
1382241133807009613,11-11-2013,20.0,1
2123026616833622669,14-03-2014,53.1,2
1511346592425184536,12-05-2015,38.8,6
1218681204227835225,20-02-2014,623.5,7
1172227325711237757,10-11-2013,1.2,1
1890855118483143076,26-05-2015,12.8,1
2175855902038953371,07-10-2013,0.0,0
2282212342156300223,04-04-2015,42.0,1
1590970549688482135,19-10-2014,203.4,1
1620611437691508461,07-10-2013,6.0,1
1553918912394353080,20-01-2014,-43.5,-1
2237199150905273481,02-08-2013,38.0,1
1370094890301824638,26-11-2014,373.8,1
1598305348304428026,14-08-2013,-226.0,-1
1889320172431756827,15-02-2015,36.2,1
1682704434195165306,29-08-2013,80.2,2
1979170834887607315,18-12-2014,100.0,1
1230618854740742292,27-09-2013,4.2,2
1996506746826563312,03-11-2013,-3.0,0
1682656369663051370,18-06-2015,104.7,1
1633662747781831631,06-06-2014,10.7,1
1914383180000677761,09-01-2014,11.5,1
2124429969667706408,04-06-2014,54.9,1
1831465942786475411,04-11-2013,75.0,1
1160997972657343065,07-07-2013,0.0,0
1831465942786475411,06-09-2013,34.3,7
1191399963254319522,10-01-2015,40.5,1
1286124007685712707,24-03-2014,11.5,1
1509811424016894715,05-08-2015,5.0,1
1486478127913085779,28-12-2013,14.0,1
1755323249866768689,27-07-2014,143.1,1
1440381459285352392,31-03-2014,42.6,2
1750827078521118308,01-12-2014,32.4,1
1821015001715905629,22-12-2014,0.0,0
2025674050823109767,02-06-2015,25.7,1
1503229579197462511,09-07-2014,9.9,1
1490848865982184362,23-11-2014,8.6,1
2235261686771737668,11-07-2014,19.2,1
1939931290185168979,24-07-2013,21.5,1
1250603372667714124,11-12-2013,18.5,1
1820983953262398505,09-01-2015,80.0,1
2127615134719024430,31-10-2013,24.8,5
1185019917339694168,28-09-2013,9.9,1
1886424693085712652,10-11-2013,70.0,1
2254457802118684979,19-12-2014,32.0,2
1641703153062140866,22-08-2013,4.0,1
1548036035125972366,12-12-2013,146.5,4
1653031383552413976,27-08-2014,8.2,1
1274438772969200575,04-08-2013,75.5,1
1580694718409981657,24-08-2014,89.5,3
1865338233323218255,04-08-2014,-52.9,0
1591972279791566570,15-07-2014,101.9,1
1695568768004044992,06-02-2015,252.2,2
1478180222488185037,10-02-2014,3.3,1
2223446201149943444,12-08-2014,32.0,1
1934724733851730390,11-12-2014,140.3,2
1807390048515195301,14-07-2013,140.7,1
1315088545401583760,27-12-2013,50.0,1
2219424820033246333,02-06-2015,2.1,1
1912874720258882596,14-12-2014,109.2,4
2090888097917742051,02-01-2014,31.3,1
1548567511320428927,06-07-2013,20.5,2
1801511285922797553,02-05-2015,109.0,1
1900020754582343566,05-12-2014,66.2,1
1776816704714895901,02-06-2015,66.0,1
2059296890628967284,15-04-2014,5.6,2
1441956071144793975,14-09-2013,0.0,0
1467454757643022893,24-07-2013,75.0,1
2073419617425724660,25-02-2015,10.0,1
1219907739220633242,08-05-2015,5.0,1
2018153080515388584,15-07-2013,15.9,1
1975665901982522468,11-04-2014,600.0,2
1681664367268966900,18-04-2014,-23.0,-1
1727614740120446826,18-07-2015,9.0,1
2220488315194982155,03-11-2013,31.0,1
1644302340724296065,30-11-2014,4.0,1
2197493641294187516,05-07-2013,19.0,1
1606115452303149003,03-08-2013,13.9,1
1153869719014782686,13-02-2015,2.1,1
1554004799561260902,31-01-2014,99.0,1
2043606183070119726,06-09-2014,15.0,1
2130166647331000195,02-05-2014,50.5,2
1239411588856225585,12-09-2013,6.5,1
1979219604365670013,07-07-2015,20.9,2
1685513539241849164,26-03-2014,7.9,1
2240235758884569612,28-09-2015,145.9,1
2154451416064385654,18-07-2013,296.4,2
1728653659577881198,23-11-2014,68.2,1
1553951508414008372,07-01-2014,93.9,3
1730759388727549149,20-04-2015,8.7,1
1709090686060674802,12-03-2015,33.9,2
1760898668237502671,18-10-2013,0.0,0
1663933377119074754,03-08-2014,599.0,1
1941922926574468561,15-11-2014,1.0,1
2079625551452570257,25-09-2015,26.0,1
1859629343186948149,17-07-2013,62.7,2
2006113482291894906,15-05-2015,1275.0,1
1492083305416904688,04-02-2015,11.0,1
1658742893529468969,23-06-2014,98.0,1
1281356876149525656,09-06-2014,14.0,1
2088768600809508460,14-05-2014,21.8,1
1307159074402945811,30-08-2014,193.8,1
1905653947992849000,01-04-2014,98.1,1
1406076240389231301,14-10-2014,3.2,1
1438443527517051587,16-03-2014,-8.0,-1
1245168474916374104,27-01-2014,147.1,1
1281356876149525656,20-09-2014,3.5,1
1886424693085712652,30-04-2014,-244.4,-1
2101036905786389833,03-03-2014,53.6,1
1488386118926771660,14-03-2015,8.6,1
2092544538267692944,20-12-2013,10.3,1
1978922429276924489,27-07-2014,133.0,1
1688812429929425609,11-08-2013,170.0,1
1769362758138020467,02-06-2015,5.0,1
2042909434797902328,26-05-2015,22.8,1
1378340363175524057,04-11-2013,231.0,2
2240952384113776445,24-07-2015,350.0,2
1413372219233804036,12-02-2014,23.9,1
1505877206017952319,25-06-2015,40.0,1
1796570456838853640,11-12-2013,14.6,1
1594625073705774823,11-08-2013,117.2,1
1604081242363925696,02-12-2014,5.5,1
1856300695972563019,04-12-2014,-159.0,-1
2175855902038953371,17-11-2013,0.0,0
2025674050823109767,22-07-2014,35.0,1
1170700858882369221,30-09-2013,8.0,1
1487800515452188841,22-07-2013,40.0,1
2137811882821897365,02-06-2014,11.0,1
1837282494021709225,04-12-2014,0.0,0
1220571267124272071,04-07-2013,15.0,1
2244444307653413439,29-10-2014,23.6,1
1471602670902209700,10-05-2015,258.9,4
1984927532486472714,19-08-2014,126.6,1
2163256674758492928,19-08-2013,9.5,1
1991782673627123856,25-06-2014,1.0,1
1879118296131974336,02-12-2013,10.7,2
2129018741255426838,01-10-2013,30.0,3
2147402216653736463,13-07-2013,20.0,1
1453991505433907237,27-04-2014,75.0,1
1945606605183540568,13-08-2014,10.0,1
1343295633587481415,03-02-2015,84.6,1
1512982960974890377,16-09-2014,62.0,1
1350932739623993148,25-03-2015,3445.0,1
2046759401710504633,05-10-2013,5.0,1
1641531016760038416,01-07-2015,1.0,1
2130468299472511775,27-02-2014,52.0,1
1991042934041689485,15-09-2014,26.5,1
1225368446560904208,20-08-2015,8.0,1
1887346503415728648,29-05-2014,40.0,1
1782797360856861517,06-12-2013,0.0,0
2134127212845144805,07-08-2013,0.0,0
1177025197893664385,05-04-2014,60.0,1
1859160476967688196,14-09-2013,30.0,1
1190970445745113199,03-07-2013,2.5,1
1282306076050890267,30-11-2013,39.9,1
1981152821410807252,13-09-2015,50.0,1
1798765476708068360,14-04-2014,35.4,3
1441724521785220517,18-03-2015,8.0,1
2267940087544452431,10-07-2014,17.0,1
1274609594782861240,11-07-2013,8.0,1
1665043142440280402,01-11-2014,37.5,1
1753842186993855371,18-12-2014,12.0,1
1226099888848495245,04-10-2014,10.0,1
2159453242372412065,30-09-2014,25.0,1
2063586776670240480,25-07-2013,173.1,1
1867002670813705092,15-09-2015,36.5,2
1498738348101288548,26-08-2013,7.8,1
1301853066155677271,06-03-2015,55.2,1
1172227325711237757,16-11-2013,86.4,1
1682368538211055774,26-05-2015,868.5,6
1589022526355046815,25-08-2014,28.0,1
1327944086820276779,31-03-2014,190.8,1
2296454901291393996,18-12-2014,174.2,1
1361643509919377729,29-08-2014,33.7,2
1650390234489104062,27-07-2013,177.0,3
2081196917185172102,08-09-2014,90.0,1
2113907696473976825,25-08-2015,20.0,1
2137032459156210803,30-07-2013,169.0,1
2235261686771737668,11-06-2015,8.7,1
2216416277219034176,23-08-2013,11.0,1
1212259284708047240,07-08-2014,148.8,1
1312726627637062658,14-02-2015,0.0,0
1925158858879131374,24-02-2014,10.0,1
1329955445290972449,15-07-2015,27.2,1
1570367318128234911,12-07-2013,0.0,0
1925296455323025543,27-08-2013,-4.0,0
1348217641245510527,16-07-2013,670.0,1
1716723968435626232,26-11-2014,8.0,1
2050795076103387330,27-02-2015,2.5,1
1183579648957554153,15-04-2015,150.0,1
2212030102645249659,26-09-2014,6.7,2
2253148111897498791,03-09-2015,10.6,1
1886424693085712652,18-03-2014,120.2,1
2284006645564259146,02-07-2013,130.0,2
1191399963254319522,31-08-2015,55.0,1
2248092901694323408,15-09-2013,47.9,3
1410797936370187733,22-08-2014,50.0,1
1656350335474068898,29-08-2014,8.0,1
2025674050823109767,22-04-2014,55.0,1
1964064658169492376,07-05-2015,1.0,1
